file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
135801063.png,22,0.9438527,964.38715,478.19446,1186.269,478.19446,1186.269,728.1782,964.38715,728.1782
135801063.png,28,0.99794215,1500.0325,711.34955,1812.4608,711.34955,1812.4608,1032.1799,1500.0325,1032.1799
135804165.png,18,0.05329422,1355.518,458.61264,1645.0226,458.61264,1645.0226,715.1625,1355.518,715.1625
135804165.png,19,0.97756755,1355.6941,459.04208,1645.0873,459.04208,1645.0873,713.8323,1355.6941,713.8323
135804165.png,22,0.44914863,861.19415,244.2322,1081.4479,244.2322,1081.4479,536.50555,861.19415,536.50555
135804165.png,22,0.3122669,371.1036,58.61248,618.3724,58.61248,618.3724,343.23648,371.1036,343.23648
135804165.png,24,0.43430576,861.19415,244.2322,1081.4479,244.2322,1081.4479,536.50555,861.19415,536.50555
135804165.png,24,0.14621358,367.89737,42.99161,618.29706,42.99161,618.29706,343.85254,367.89737,343.85254
135804165.png,27,0.53029305,367.89737,42.99161,618.29706,42.99161,618.29706,343.85254,367.89737,343.85254
135804165.png,27,0.08422489,860.42224,244.01675,1082.1901,244.01675,1082.1901,534.7585,860.42224,534.7585
135806260.png,18,0.11878349,733.3694,60.132187,983.7422,60.132187,983.7422,295.77432,733.3694,295.77432
135806260.png,19,0.9014902,733.61017,60.579506,983.94446,60.579506,983.94446,295.51172,733.61017,295.51172
135806260.png,22,0.28477174,625.9183,891.2438,928.1692,891.2438,928.1692,1080.0,625.9183,1080.0
135806260.png,23,0.05609554,625.9183,891.2438,928.1692,891.2438,928.1692,1080.0,625.9183,1080.0
135806260.png,33,0.09183221,625.9183,891.2438,928.1692,891.2438,928.1692,1080.0,625.9183,1080.0
135807293.png,19,0.96469903,900.90704,471.1707,1180.5769,471.1707,1180.5769,730.32745,900.90704,730.32745
135811709.png,5,0.9942017,1109.2793,38.781445,1368.6001,38.781445,1368.6001,271.733,1109.2793,271.733
135824685.png,9,0.32542703,737.5062,66.40296,984.9151,66.40296,984.9151,288.9627,737.5062,288.9627
135824685.png,13,0.11398415,737.5062,66.40296,984.9151,66.40296,984.9151,288.9627,737.5062,288.9627
135824685.png,15,0.18986788,737.5062,66.40296,984.9151,66.40296,984.9151,288.9627,737.5062,288.9627
135824685.png,18,0.06375477,737.5062,66.40296,984.9151,66.40296,984.9151,288.9627,737.5062,288.9627
135824685.png,19,0.0915958,737.5062,66.40296,984.9151,66.40296,984.9151,288.9627,737.5062,288.9627
135828198.png,31,0.981967,823.63007,121.06411,1068.6976,121.06411,1068.6976,363.70508,823.63007,363.70508
135830957.png,26,0.96751785,792.5283,192.37817,1058.0863,192.37817,1058.0863,482.8358,792.5283,482.8358
135840925.png,18,0.9970253,756.3049,156.73734,1007.8703,156.73734,1007.8703,391.06052,756.3049,391.06052
135845550.png,0,0.07393305,1219.9103,182.73921,1452.3754,182.73921,1452.3754,421.1879,1219.9103,421.1879
135845550.png,2,0.14410116,1219.9103,182.73921,1452.3754,182.73921,1452.3754,421.1879,1219.9103,421.1879
135845550.png,22,0.19844075,1219.9103,182.73921,1452.3754,182.73921,1452.3754,421.1879,1219.9103,421.1879
135845550.png,23,0.36712134,1219.9103,182.73921,1452.3754,182.73921,1452.3754,421.1879,1219.9103,421.1879
135845550.png,28,0.06489877,1219.9103,182.73921,1452.3754,182.73921,1452.3754,421.1879,1219.9103,421.1879
135902784.png,20,0.9937059,571.8818,591.8335,850.3555,591.8335,850.3555,863.15,571.8818,863.15
135902784.png,22,0.05214472,1546.4869,833.43976,1845.3019,833.43976,1845.3019,1080.0,1546.4869,1080.0
135902784.png,27,0.19536354,1546.4869,833.43976,1845.3019,833.43976,1845.3019,1080.0,1546.4869,1080.0
135910237.png,21,0.9673126,1049.5168,0.0,1315.3317,0.0,1315.3317,290.93085,1049.5168,290.93085
135918801.png,30,0.9561575,698.87915,23.542099,939.11127,23.542099,939.11127,251.20451,698.87915,251.20451
135943834.png,5,0.17020936,341.61493,196.73535,585.9757,196.73535,585.9757,436.63373,341.61493,436.63373
135943834.png,12,0.5052167,341.8103,197.61032,585.0569,197.61032,585.0569,436.69382,341.8103,436.69382
135943834.png,20,0.14111763,341.61493,196.73535,585.9757,196.73535,585.9757,436.63373,341.61493,436.63373
135956697.png,11,0.16499764,444.00452,136.4121,708.67334,136.4121,708.67334,578.90497,444.00452,578.90497
135956697.png,22,0.056395255,457.18182,321.13147,711.75665,321.13147,711.75665,582.26483,457.18182,582.26483
135956697.png,24,0.962138,767.93567,60.47073,992.5826,60.47073,992.5826,325.06674,767.93567,325.06674
135956697.png,24,0.09244264,444.00452,136.4121,708.67334,136.4121,708.67334,578.90497,444.00452,578.90497
135956697.png,27,0.053285904,444.00452,136.4121,708.67334,136.4121,708.67334,578.90497,444.00452,578.90497
135959422.png,7,0.9833466,474.15485,437.87753,759.11365,437.87753,759.11365,744.87384,474.15485,744.87384
140003340.png,18,0.061794907,772.95245,184.2124,1030.8834,184.2124,1030.8834,423.02786,772.95245,423.02786
140003340.png,19,0.97390306,772.9538,184.66148,1031.3124,184.66148,1031.3124,420.77032,772.9538,420.77032
140007656.png,20,0.9959556,748.5587,41.189392,996.6098,41.189392,996.6098,270.4514,748.5587,270.4514
140007656.png,24,0.25988692,994.5181,600.04443,1282.3329,600.04443,1282.3329,916.3582,994.5181,916.3582
140007656.png,24,0.24860764,447.7874,209.9465,676.699,209.9465,676.699,512.47894,447.7874,512.47894
140007656.png,27,0.5906878,994.5181,600.04443,1282.3329,600.04443,1282.3329,916.3582,994.5181,916.3582
140007656.png,27,0.16058488,447.7874,209.9465,676.699,209.9465,676.699,512.47894,447.7874,512.47894
140021933.png,18,0.25023395,1100.4226,82.55535,1357.9182,82.55535,1357.9182,313.29272,1100.4226,313.29272
140021933.png,19,0.8211925,1100.7529,82.73866,1358.0514,82.73866,1358.0514,312.87958,1100.7529,312.87958
140023293.png,24,0.98826224,1169.6953,26.272652,1397.2769,26.272652,1397.2769,293.0575,1169.6953,293.0575
140025289.png,15,0.9330512,698.46405,83.54585,945.4341,83.54585,945.4341,309.7675,698.46405,309.7675
140030257.png,0,0.9533391,1087.1173,1.0045459,1332.2152,1.0045459,1332.2152,223.6321,1087.1173,223.6321
140030257.png,3,0.10869415,944.9477,538.0041,1240.6245,538.0041,1240.6245,877.0131,944.9477,877.0131
140030257.png,8,0.1400138,972.3684,606.33496,1242.7166,606.33496,1242.7166,893.17395,972.3684,893.17395
140030257.png,22,0.28067532,972.3684,606.33496,1242.7166,606.33496,1242.7166,893.17395,972.3684,893.17395
140030257.png,25,0.061826296,944.9477,538.0041,1240.6245,538.0041,1240.6245,877.0131,944.9477,877.0131
140031086.png,0,0.90610737,1215.9073,267.75537,1484.1033,267.75537,1484.1033,512.82263,1215.9073,512.82263
140050552.png,11,0.16619244,330.68134,0.0,705.52924,0.0,705.52924,499.0658,330.68134,499.0658
140050552.png,21,0.22387974,330.68134,0.0,705.52924,0.0,705.52924,499.0658,330.68134,499.0658
140050552.png,24,0.0562453,330.68134,0.0,705.52924,0.0,705.52924,499.0658,330.68134,499.0658
140050552.png,27,0.057941522,330.68134,0.0,705.52924,0.0,705.52924,499.0658,330.68134,499.0658
140050552.png,33,0.9630734,1234.7155,200.51904,1491.9885,200.51904,1491.9885,461.65115,1234.7155,461.65115
140050932.png,22,0.052623674,1297.9795,325.22476,1564.8138,325.22476,1564.8138,599.134,1297.9795,599.134
140050932.png,33,0.9318876,1297.4817,325.29565,1564.8672,325.29565,1564.8672,599.2202,1297.4817,599.2202
140056552.png,9,0.59234816,1203.0254,285.31525,1470.0607,285.31525,1470.0607,523.8243,1203.0254,523.8243
140056552.png,15,0.06113266,1202.8846,285.4226,1470.2018,285.4226,1470.2018,523.6689,1202.8846,523.6689
140056552.png,18,0.09319868,1202.8846,285.4226,1470.2018,285.4226,1470.2018,523.6689,1202.8846,523.6689
140056552.png,19,0.0887991,1203.0254,285.31525,1470.0607,285.31525,1470.0607,523.8243,1203.0254,523.8243
140056552.png,20,0.056439437,1203.0254,285.31525,1470.0607,285.31525,1470.0607,523.8243,1203.0254,523.8243
140057829.png,22,0.06297798,1183.65,133.8314,1437.5099,133.8314,1437.5099,391.43106,1183.65,391.43106
140057829.png,33,0.8861652,1183.65,133.8314,1437.5099,133.8314,1437.5099,391.43106,1183.65,391.43106
140058428.png,22,0.965416,795.5505,5.673483,991.94794,5.673483,991.94794,221.83867,795.5505,221.83867
140058428.png,33,0.9153582,1340.0146,452.10214,1619.4598,452.10214,1619.4598,734.0476,1340.0146,734.0476
140059686.png,10,0.99130857,547.01013,742.74384,833.9928,742.74384,833.9928,1023.2893,547.01013,1023.2893
140100874.png,1,0.9806778,1083.6663,103.09871,1341.4489,103.09871,1341.4489,343.30325,1083.6663,343.30325
140119393.png,24,0.96717435,791.53436,104.27258,1021.01245,104.27258,1021.01245,374.0545,791.53436,374.0545
140125407.png,0,0.86762565,1070.8024,38.04303,1321.2805,38.04303,1321.2805,265.84225,1070.8024,265.84225
140125407.png,22,0.8816311,1498.877,745.4619,1797.6265,745.4619,1797.6265,1048.5819,1498.877,1048.5819
140127553.png,26,0.93907,954.9763,346.2101,1249.5673,346.2101,1249.5673,652.13873,954.9763,652.13873
140129772.png,8,0.9733026,1151.0719,228.14627,1409.3304,228.14627,1409.3304,461.02765,1151.0719,461.02765
140129772.png,22,0.90708345,867.1841,640.41095,1142.9609,640.41095,1142.9609,937.7817,867.1841,937.7817
140135756.png,0,0.6464192,434.9177,417.08054,698.79724,417.08054,698.79724,678.2046,434.9177,678.2046
140135756.png,1,0.079393245,435.8399,417.39343,698.94116,417.39343,698.94116,676.7506,435.8399,676.7506
140135756.png,23,0.13243327,434.9177,417.08054,698.79724,417.08054,698.79724,678.2046,434.9177,678.2046
140136517.png,17,0.9974421,763.1801,80.559845,1031.7122,80.559845,1031.7122,384.00897,763.1801,384.00897
140137012.png,5,0.06305623,743.3864,33.99493,981.322,33.99493,981.322,257.51062,743.3864,257.51062
140137012.png,12,0.5240409,743.3864,33.99493,981.322,33.99493,981.322,257.51062,743.3864,257.51062
140137012.png,20,0.116985306,743.3864,33.99493,981.322,33.99493,981.322,257.51062,743.3864,257.51062
140137012.png,22,0.10866158,743.3864,33.99493,981.322,33.99493,981.322,257.51062,743.3864,257.51062
140149359.png,21,0.98442346,466.53214,92.99754,717.1196,92.99754,717.1196,393.17297,466.53214,393.17297
140149359.png,22,0.434114,879.84674,430.41595,1152.311,430.41595,1152.311,718.50116,879.84674,718.50116
140149359.png,24,0.10019797,879.84674,430.41595,1152.311,430.41595,1152.311,718.50116,879.84674,718.50116
140149359.png,26,0.0643671,879.84674,430.41595,1152.311,430.41595,1152.311,718.50116,879.84674,718.50116
140149359.png,27,0.106189266,879.84674,430.41595,1152.311,430.41595,1152.311,718.50116,879.84674,718.50116
140149359.png,30,0.05560483,879.84674,430.41595,1152.311,430.41595,1152.311,718.50116,879.84674,718.50116
140151255.png,6,0.9727402,716.8068,28.544306,969.30853,28.544306,969.30853,265.49304,716.8068,265.49304
140151255.png,7,0.06255687,716.61316,27.811836,969.12115,27.811836,969.12115,265.9079,716.61316,265.9079
140203480.png,5,0.2240748,851.4673,342.15405,1111.0245,342.15405,1111.0245,586.00745,851.4673,586.00745
140203480.png,6,0.06799234,851.4673,342.15405,1111.0245,342.15405,1111.0245,586.00745,851.4673,586.00745
140203480.png,10,0.122938976,849.2746,342.07205,1112.619,342.07205,1112.619,588.64996,849.2746,588.64996
140203480.png,13,0.07366236,851.4673,342.15405,1111.0245,342.15405,1111.0245,586.00745,851.4673,586.00745
140203480.png,14,0.22974572,851.4673,342.15405,1111.0245,342.15405,1111.0245,586.00745,851.4673,586.00745
140203480.png,18,0.05766293,849.2746,342.07205,1112.619,342.07205,1112.619,588.64996,849.2746,588.64996
140203480.png,31,0.15880631,849.2746,342.07205,1112.619,342.07205,1112.619,588.64996,849.2746,588.64996
140211989.png,26,0.97945845,1367.2178,643.8216,1672.8235,643.8216,1672.8235,976.1521,1367.2178,976.1521
140216990.png,28,0.9958996,719.72906,23.449572,963.4057,23.449572,963.4057,280.3373,719.72906,280.3373
140223067.png,8,0.97467506,754.66,364.056,1014.6216,364.056,1014.6216,608.92664,754.66,608.92664
140227058.png,18,0.99935824,1156.7819,165.32356,1414.6907,165.32356,1414.6907,398.17303,1156.7819,398.17303
140230386.png,7,0.9691906,773.9339,72.9577,1041.7535,72.9577,1041.7535,346.88226,773.9339,346.88226
140232039.png,31,0.9980205,1124.4244,87.27484,1377.572,87.27484,1377.572,325.25446,1124.4244,325.25446
140233595.png,31,0.97684115,883.023,381.9178,1148.5374,381.9178,1148.5374,639.7665,883.023,639.7665
140234676.png,5,0.9964824,1037.8241,22.108746,1299.7256,22.108746,1299.7256,254.73064,1037.8241,254.73064
140252528.png,18,0.26845434,1160.9075,117.45762,1421.8281,117.45762,1421.8281,351.02902,1160.9075,351.02902
140252528.png,19,0.81714106,1161.0334,117.470856,1421.9921,117.470856,1421.9921,350.89667,1161.0334,350.89667
140255403.png,0,0.878391,1051.8806,2.793252,1300.2865,2.793252,1300.2865,230.21185,1051.8806,230.21185
140313059.png,9,0.9294212,1175.4266,115.93366,1430.8802,115.93366,1430.8802,340.8259,1175.4266,340.8259
140321109.png,8,0.9733762,1111.2052,154.15645,1361.7852,154.15645,1361.7852,381.29117,1111.2052,381.29117
140328359.png,11,0.33612296,1054.1189,585.5352,1376.8381,585.5352,1376.8381,924.9375,1054.1189,924.9375
140328359.png,15,0.0730194,1054.1189,585.5352,1376.8381,585.5352,1376.8381,924.9375,1054.1189,924.9375
140328359.png,17,0.45435232,1054.1189,585.5352,1376.8381,585.5352,1376.8381,924.9375,1054.1189,924.9375
140328359.png,29,0.999736,1073.5493,47.79578,1313.6339,47.79578,1313.6339,289.73187,1073.5493,289.73187
140343757.png,21,0.9989839,1186.195,124.283455,1467.1547,124.283455,1467.1547,428.25046,1186.195,428.25046
140343757.png,22,0.9898162,892.73047,300.31635,1102.8912,300.31635,1102.8912,558.84155,892.73047,558.84155
140353294.png,18,0.9977794,794.2788,200.72054,1047.4688,200.72054,1047.4688,435.66562,794.2788,435.66562
140354363.png,18,0.99822944,1003.1151,700.18066,1295.4576,700.18066,1295.4576,977.62787,1003.1151,977.62787
140400655.png,7,0.95516264,773.4338,114.98547,1046.3558,114.98547,1046.3558,393.35226,773.4338,393.35226
140400655.png,28,0.120905966,774.025,114.68512,1044.8947,114.68512,1044.8947,390.24255,774.025,390.24255
140401189.png,20,0.9978264,1280.8582,319.82874,1559.071,319.82874,1559.071,571.00476,1280.8582,571.00476
140401189.png,22,0.19963776,669.326,851.2055,976.89984,851.2055,976.89984,1080.0,669.326,1080.0
140401189.png,27,0.40058804,669.326,851.2055,976.89984,851.2055,976.89984,1080.0,669.326,1080.0
140404092.png,2,0.055300575,371.7645,48.77984,619.0548,48.77984,619.0548,328.16666,371.7645,328.16666
140404092.png,22,0.3529847,371.7645,48.77984,619.0548,48.77984,619.0548,328.16666,371.7645,328.16666
140404092.png,24,0.97137636,822.78265,78.437515,1054.5914,78.437515,1054.5914,344.47885,822.78265,344.47885
140404092.png,27,0.30504096,371.7645,48.77984,619.0548,48.77984,619.0548,328.16666,371.7645,328.16666
140404092.png,28,0.15960361,371.7645,48.77984,619.0548,48.77984,619.0548,328.16666,371.7645,328.16666
140404546.png,5,0.4210619,1268.1184,329.346,1540.8065,329.346,1540.8065,572.76227,1268.1184,572.76227
140404546.png,10,0.24368906,1267.256,329.60568,1541.6562,329.60568,1541.6562,575.14124,1267.256,575.14124
140404546.png,14,0.25382054,1268.1184,329.346,1540.8065,329.346,1540.8065,572.76227,1268.1184,572.76227
140404546.png,31,0.067128435,1267.256,329.60568,1541.6562,329.60568,1541.6562,575.14124,1267.256,575.14124
140417691.png,6,0.7673391,771.1741,133.15202,1033.0516,133.15202,1033.0516,377.53955,771.1741,377.53955
140417691.png,7,0.35911065,771.57825,132.77951,1032.8005,132.77951,1032.8005,378.55255,771.57825,378.55255
140417691.png,22,0.919613,542.3967,665.17096,818.42395,665.17096,818.42395,959.82446,542.3967,959.82446
140430424.png,17,0.99678564,739.53,55.656048,1014.8428,55.656048,1014.8428,352.9655,739.53,352.9655
140450658.png,22,0.14097415,1152.1803,181.77065,1382.1986,181.77065,1382.1986,412.8432,1152.1803,412.8432
140450658.png,23,0.8521717,1152.1803,181.77065,1382.1986,181.77065,1382.1986,412.8432,1152.1803,412.8432
140457760.png,26,0.9729335,1145.428,151.1243,1416.5808,151.1243,1416.5808,433.9994,1145.428,433.9994
140513830.png,21,0.99923205,1233.6294,298.4451,1524.5056,298.4451,1524.5056,619.6926,1233.6294,619.6926
140518829.png,22,0.14830774,729.74384,27.867975,979.4588,27.867975,979.4588,293.98352,729.74384,293.98352
140518829.png,28,0.88992184,730.4126,28.070278,979.19745,28.070278,979.19745,291.29355,730.4126,291.29355
140548523.png,31,0.99659365,1210.1815,242.50076,1477.982,242.50076,1477.982,500.9779,1210.1815,500.9779
140605358.png,18,0.99942577,1186.5354,200.44368,1447.9694,200.44368,1447.9694,435.02628,1186.5354,435.02628
140612064.png,9,0.33023864,454.1343,473.49472,713.8298,473.49472,713.8298,724.71423,454.1343,724.71423
140612064.png,13,0.09231114,454.1343,473.49472,713.8298,473.49472,713.8298,724.71423,454.1343,724.71423
140612064.png,15,0.1494453,453.991,473.27402,714.69836,473.27402,714.69836,724.76605,453.991,724.76605
140612064.png,18,0.09134946,453.991,473.27402,714.69836,473.27402,714.69836,724.76605,453.991,724.76605
140612064.png,19,0.117769524,454.1343,473.49472,713.8298,473.49472,713.8298,724.71423,454.1343,724.71423
140612064.png,30,0.06039358,453.991,473.27402,714.69836,473.27402,714.69836,724.76605,453.991,724.76605
140614274.png,17,0.9956176,399.9502,260.07666,684.94653,260.07666,684.94653,584.615,399.9502,584.615
140624283.png,8,0.9950439,1423.8757,685.8355,1720.5337,685.8355,1720.5337,956.3482,1423.8757,956.3482
140636066.png,6,0.88184184,776.8636,213.14223,1041.4231,213.14223,1041.4231,459.17502,776.8636,459.17502
140636066.png,7,0.13510506,776.5298,213.00287,1041.4502,213.00287,1041.4502,460.42728,776.5298,460.42728
140636066.png,11,0.44851884,1082.059,703.8544,1403.4562,703.8544,1403.4562,1076.5099,1082.059,1076.5099
140636066.png,24,0.4776439,1082.059,703.8544,1403.4562,703.8544,1403.4562,1076.5099,1082.059,1076.5099
140636426.png,6,0.98567396,825.10425,355.34167,1100.8472,355.34167,1100.8472,610.1,825.10425,610.1
140643562.png,17,0.9994789,1125.858,16.166306,1402.933,16.166306,1402.933,313.56033,1125.858,313.56033
140643562.png,22,0.99449795,919.94574,431.20566,1173.5715,431.20566,1173.5715,698.0506,919.94574,698.0506
140657432.png,31,0.99022466,1100.167,147.23691,1351.235,147.23691,1351.235,390.03558,1100.167,390.03558
140721854.png,3,0.9598994,1026.8394,72.672226,1279.6859,72.672226,1279.6859,332.16183,1026.8394,332.16183
140723889.png,5,0.12051312,1105.2089,98.699936,1352.9103,98.699936,1352.9103,324.25037,1105.2089,324.25037
140723889.png,10,0.28087756,1105.2089,98.699936,1352.9103,98.699936,1352.9103,324.25037,1105.2089,324.25037
140723889.png,14,0.3872385,1105.2089,98.699936,1352.9103,98.699936,1352.9103,324.25037,1105.2089,324.25037
140723889.png,22,0.058683813,1104.758,98.054565,1352.4363,98.054565,1352.4363,326.62482,1104.758,326.62482
140723889.png,31,0.14418298,1104.758,98.054565,1352.4363,98.054565,1352.4363,326.62482,1104.758,326.62482
140736033.png,27,0.98431486,747.76984,44.910507,986.3439,44.910507,986.3439,301.53366,747.76984,301.53366
140759908.png,15,0.07613888,737.4668,49.348557,980.68933,49.348557,980.68933,281.12906,737.4668,281.12906
140759908.png,22,0.44935036,737.7672,49.76779,980.297,49.76779,980.297,280.13666,737.7672,280.13666
140759908.png,27,0.08280933,356.27066,294.62445,798.0428,294.62445,798.0428,779.88306,356.27066,779.88306
140759908.png,28,0.18725556,737.4668,49.348557,980.68933,49.348557,980.68933,281.12906,737.4668,281.12906
140759908.png,30,0.30552754,737.7672,49.76779,980.297,49.76779,980.297,280.13666,737.7672,280.13666
140813854.png,3,0.14731088,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140813854.png,14,0.0528248,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140813854.png,21,0.091265574,656.54565,0.0,889.34674,0.0,889.34674,199.68834,656.54565,199.68834
140813854.png,22,0.059261475,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140813854.png,24,0.3029535,656.54565,0.0,889.34674,0.0,889.34674,199.68834,656.54565,199.68834
140813854.png,26,0.05861008,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140813854.png,29,0.06008233,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140813854.png,31,0.9909333,1123.3783,158.21353,1378.0646,158.21353,1378.0646,400.52524,1123.3783,400.52524
140813854.png,33,0.050492935,658.5564,0.0,889.16034,0.0,889.16034,193.02254,658.5564,193.02254
140817525.png,5,0.97408706,478.32263,494.70523,751.3374,494.70523,751.3374,760.81616,478.32263,760.81616
140821674.png,22,0.117209,1078.9106,27.881565,1334.1904,27.881565,1334.1904,286.78412,1078.9106,286.78412
140821674.png,32,0.44752574,1078.9106,27.881565,1334.1904,27.881565,1334.1904,286.78412,1078.9106,286.78412
140821674.png,33,0.36475083,1079.2037,28.11664,1334.4216,28.11664,1334.4216,284.97906,1079.2037,284.97906
140823964.png,22,0.2049059,1096.9724,0.0,1357.6036,0.0,1357.6036,284.4277,1096.9724,284.4277
140823964.png,27,0.4539741,903.60876,425.92505,1224.715,425.92505,1224.715,775.87036,903.60876,775.87036
140823964.png,27,0.36063465,1096.9724,0.0,1357.6036,0.0,1357.6036,284.4277,1096.9724,284.4277
140823964.png,28,0.16865674,1096.9724,0.0,1357.6036,0.0,1357.6036,284.4277,1096.9724,284.4277
140823964.png,30,0.08912848,486.52167,474.7673,748.47943,474.7673,748.47943,740.8112,486.52167,740.8112
140823964.png,31,0.9003774,486.37244,474.5665,748.4307,474.5665,748.4307,741.69653,486.37244,741.69653
140823964.png,32,0.09049093,1096.9724,0.0,1357.6036,0.0,1357.6036,284.4277,1096.9724,284.4277
140824390.png,22,0.9864179,1137.8405,149.52844,1382.2985,149.52844,1382.2985,405.49533,1137.8405,405.49533
140824390.png,29,0.99911755,719.05414,46.975166,953.7185,46.975166,953.7185,286.59692,719.05414,286.59692
140832660.png,20,0.93169665,1177.1895,176.43593,1438.0186,176.43593,1438.0186,407.6965,1177.1895,407.6965
140832660.png,22,0.11171585,820.5739,186.55962,1073.5342,186.55962,1073.5342,445.62677,820.5739,445.62677
140832660.png,24,0.7683544,428.31195,139.02367,646.1531,139.02367,646.1531,449.44675,428.31195,449.44675
140832660.png,27,0.2094384,429.9364,139.45016,646.83093,139.45016,646.83093,448.71976,429.9364,448.71976
140832660.png,33,0.90268147,819.90106,186.708,1074.1853,186.708,1074.1853,446.50723,819.90106,446.50723
140832918.png,33,0.9360914,805.9428,295.95267,1061.4576,295.95267,1061.4576,565.4715,805.9428,565.4715
140850847.png,22,0.12161535,1043.0472,70.236664,1288.5734,70.236664,1288.5734,301.254,1043.0472,301.254
140850847.png,30,0.687494,1043.0472,70.236664,1288.5734,70.236664,1288.5734,301.254,1043.0472,301.254
140855093.png,7,0.061777294,1345.1211,957.7469,1545.0214,957.7469,1545.0214,1077.9458,1345.1211,1077.9458
140855093.png,29,0.9978688,969.7659,0.0,1203.8002,0.0,1203.8002,232.02449,969.7659,232.02449
140856198.png,7,0.15885834,1171.1134,136.97261,1441.4955,136.97261,1441.4955,417.5885,1171.1134,417.5885
140856198.png,12,0.061834626,1171.1134,136.97261,1441.4955,136.97261,1441.4955,417.5885,1171.1134,417.5885
140856198.png,25,0.6761701,1171.0345,136.74162,1441.558,136.74162,1441.558,421.20547,1171.0345,421.20547
140856198.png,28,0.11153076,1171.1134,136.97261,1441.4955,136.97261,1441.4955,417.5885,1171.1134,417.5885
140912094.png,0,0.9856852,1100.9354,37.240578,1351.8717,37.240578,1351.8717,265.48615,1100.9354,265.48615
140927329.png,28,0.9926242,1094.2076,20.181765,1347.3698,20.181765,1347.3698,275.98752,1094.2076,275.98752
140935641.png,17,0.9948383,733.2744,20.498589,1000.7424,20.498589,1000.7424,311.40045,733.2744,311.40045
140938071.png,6,0.13783847,703.40436,0.9783545,956.2918,0.9783545,956.2918,198.60352,703.40436,198.60352
140938071.png,7,0.6003706,702.7637,1.9669594,956.71875,1.9669594,956.71875,198.47131,702.7637,198.47131
140938071.png,10,0.09762838,703.40436,0.9783545,956.2918,0.9783545,956.2918,198.60352,703.40436,198.60352
140938071.png,31,0.07403919,702.7637,1.9669594,956.71875,1.9669594,956.71875,198.47131,702.7637,198.47131
140942895.png,24,0.9485116,486.33224,465.21115,730.1756,465.21115,730.1756,761.7374,486.33224,761.7374
141003276.png,31,0.9972115,1150.4982,163.53609,1411.1467,163.53609,1411.1467,411.4664,1150.4982,411.4664
141005406.png,0,0.3036059,418.5223,404.28864,682.0482,404.28864,682.0482,665.71136,418.5223,665.71136
141005406.png,1,0.70174015,418.63672,404.80878,680.5463,404.80878,680.5463,663.2037,418.63672,663.2037
141005406.png,23,0.084738016,418.5223,404.28864,682.0482,404.28864,682.0482,665.71136,418.5223,665.71136
141016930.png,5,0.99406105,534.71936,506.34317,812.99396,506.34317,812.99396,771.2939,534.71936,771.2939
141024642.png,32,0.90419006,1422.6327,740.7347,1740.7747,740.7347,1740.7747,1064.1313,1422.6327,1064.1313
141030283.png,22,0.19238107,811.2913,104.03508,1056.1057,104.03508,1056.1057,358.0484,811.2913,358.0484
141030283.png,33,0.8132553,809.7246,103.64014,1056.3094,103.64014,1056.3094,359.01862,809.7246,359.01862
141045631.png,28,0.99788934,1111.4755,107.37644,1375.4319,107.37644,1375.4319,368.79065,1111.4755,368.79065
141107010.png,1,0.9926312,716.67944,74.23503,963.00824,74.23503,963.00824,305.75604,716.67944,305.75604
141107386.png,5,0.97902507,477.7637,488.41144,753.1956,488.41144,753.1956,754.2803,477.7637,754.2803
141112816.png,8,0.9557866,923.5492,643.9887,1202.5427,643.9887,1202.5427,905.0606,923.5492,905.0606
141115877.png,5,0.10576391,1209.0674,252.93217,1472.6288,252.93217,1472.6288,487.4069,1209.0674,487.4069
141115877.png,9,0.17062375,1209.1531,252.79338,1472.619,252.79338,1472.619,487.66046,1209.1531,487.66046
141115877.png,13,0.06772933,1209.1531,252.79338,1472.619,252.79338,1472.619,487.66046,1209.1531,487.66046
141115877.png,15,0.34179524,1209.0674,252.93217,1472.6288,252.93217,1472.6288,487.4069,1209.0674,487.4069
141115877.png,18,0.087925695,1209.0674,252.93217,1472.6288,252.93217,1472.6288,487.4069,1209.0674,487.4069
141115877.png,19,0.18366805,1209.1531,252.79338,1472.619,252.79338,1472.619,487.66046,1209.1531,487.66046
141117919.png,0,0.98854744,1073.4309,58.50744,1327.9598,58.50744,1327.9598,292.09357,1073.4309,292.09357
141117919.png,2,0.05289343,1273.988,544.63904,1573.547,544.63904,1573.547,850.9973,1273.988,850.9973
141117919.png,4,0.07281382,1273.988,544.63904,1573.547,544.63904,1573.547,850.9973,1273.988,850.9973
141117919.png,7,0.101695225,1273.988,544.63904,1573.547,544.63904,1573.547,850.9973,1273.988,850.9973
141117919.png,10,0.09078001,1273.988,544.63904,1573.547,544.63904,1573.547,850.9973,1273.988,850.9973
141117919.png,17,0.064795636,1273.988,544.63904,1573.547,544.63904,1573.547,850.9973,1273.988,850.9973
